ID,condition,scale,set,item,response,value
QGopYFN2ar,DZ,nfc,NA,NfC_9,eher nicht zutreffend,4
QcDoq4VCqD,DL,mancheck,NA,MC_0_1,Leicht,2
QcDoq4VCqD,DL,mancheck,NA,MC_0_2,Leicht,2
QcDoq4VCqD,DL,mancheck,NA,MC_1,Ja,1
QcDoq4VCqD,DL,memory,FB3,FB3_1,60cm,1
QcDoq4VCqD,DL,memory,FB3,FB3_2,Von Ahornrinde,1
QcDoq4VCqD,DL,memory,FB3,FB3_3,glatte Haut,1
QcDoq4VCqD,DL,memory,FB3,FB3_4,braun,1
QcDoq4VCqD,DL,memory,FB3,FB3_6,orange Stacheln,1
QcDoq4VCqD,DL,memory,FB3,FB3_7,Erdhaufen,1
QcDoq4VCqD,DL,memory,FB3,FB3_8,Mit einem trompetenartigen Laut,1
QcDoq4VCqD,DL,mindset,NA,GMS_1,Stimme grösstenteils zu,4
QcDoq4VCqD,DL,mindset,NA,GMS_2,Stimme zu,5
QcDoq4VCqD,DL,mindset,NA,GMS_3,Stimme grösstenteils zu,4
QcDoq4VCqD,DL,nfc,NA,NfC_1,eher nicht zutreffend,2
QcDoq4VCqD,DL,nfc,NA,NfC_10,weder noch,3
QcDoq4VCqD,DL,nfc,NA,NfC_11,eher nicht zutreffend,2
QcDoq4VCqD,DL,nfc,NA,NfC_12,eher nicht zutreffend,4
QcDoq4VCqD,DL,nfc,NA,NfC_13,weder noch,3
QcDoq4VCqD,DL,nfc,NA,NfC_14,eher nicht zutreffend,2
QcDoq4VCqD,DL,nfc,NA,NfC_15,eher nicht zutreffend,2
QcDoq4VCqD,DL,nfc,NA,NfC_16,eher zutreffend,2
QcDoq4VCqD,DL,nfc,NA,NfC_17,weder noch,3
QcDoq4VCqD,DL,nfc,NA,NfC_2,weder noch,3
QcDoq4VCqD,DL,nfc,NA,NfC_3,eher nicht zutreffend,4
QcDoq4VCqD,DL,nfc,NA,NfC_4,eher zutreffend,2
QcDoq4VCqD,DL,nfc,NA,NfC_5,eher zutreffend,2
QcDoq4VCqD,DL,nfc,NA,NfC_6,eher nicht zutreffend,2
QcDoq4VCqD,DL,nfc,NA,NfC_7,eher nicht zutreffend,4
QcDoq4VCqD,DL,nfc,NA,NfC_8,weder noch,3
QcDoq4VCqD,DL,nfc,NA,NfC_9,eher zutreffend,2
QhZhoGKoTw,DL,mancheck,NA,MC_0_1,Sehr leicht,1
QhZhoGKoTw,DL,mancheck,NA,MC_0_2,Schwierig,4
QhZhoGKoTw,DL,mancheck,NA,MC_1,Ja,1
QhZhoGKoTw,DL,memory,FB3,FB3_1,1.5m,0
QhZhoGKoTw,DL,memory,FB3,FB3_2,grünfutter,0
QhZhoGKoTw,DL,memory,FB3,FB3_3,glatt,1
QhZhoGKoTw,DL,memory,FB3,FB3_4,blau,0
QhZhoGKoTw,DL,memory,FB3,FB3_6,schuppen,0
QhZhoGKoTw,DL,memory,FB3,FB3_7,hügel,1
QhZhoGKoTw,DL,memory,FB3,FB3_8,grunzen,0
QhZhoGKoTw,DL,mindset,NA,GMS_1,Stimme grösstenteils zu,4
QhZhoGKoTw,DL,mindset,NA,GMS_2,Stimme grösstenteils zu,4
QhZhoGKoTw,DL,mindset,NA,GMS_3,Stimme zu,5
QhZhoGKoTw,DL,nfc,NA,NfC_1,eher zutreffend,4
QhZhoGKoTw,DL,nfc,NA,NfC_10,sehr zutreffend,5
QhZhoGKoTw,DL,nfc,NA,NfC_11,sehr zutreffend,5
QhZhoGKoTw,DL,nfc,NA,NfC_12,eher zutreffend,2
QhZhoGKoTw,DL,nfc,NA,NfC_13,weder noch,3
QhZhoGKoTw,DL,nfc,NA,NfC_14,eher zutreffend,4
QhZhoGKoTw,DL,nfc,NA,NfC_15,eher zutreffend,4
QhZhoGKoTw,DL,nfc,NA,NfC_16,NA,NA
QhZhoGKoTw,DL,nfc,NA,NfC_17,sehr zutreffend,5
QhZhoGKoTw,DL,nfc,NA,NfC_2,sehr zutreffend,5
QhZhoGKoTw,DL,nfc,NA,NfC_3,überhaupt nicht zutreffend,5
QhZhoGKoTw,DL,nfc,NA,NfC_4,eher nicht zutreffend,4
QhZhoGKoTw,DL,nfc,NA,NfC_5,überhaupt nicht zutreffend,5
QhZhoGKoTw,DL,nfc,NA,NfC_6,eher zutreffend,4
QhZhoGKoTw,DL,nfc,NA,NfC_7,eher nicht zutreffend,4
QhZhoGKoTw,DL,nfc,NA,NfC_8,überhaupt nicht zutreffend,5
QhZhoGKoTw,DL,nfc,NA,NfC_9,überhaupt nicht zutreffend,5
RlO8FpM0pC,DL,mancheck,NA,MC_0_1,Leicht,2
RlO8FpM0pC,DL,mancheck,NA,MC_0_2,Mittel / Weder schwierig noch leicht,3
RlO8FpM0pC,DL,mancheck,NA,MC_1,Nein,0
RlO8FpM0pC,DL,memory,FB2,FB2_1,3 Meter,1
RlO8FpM0pC,DL,memory,FB2,FB2_2,von Heu,0
RlO8FpM0pC,DL,memory,FB2,FB2_3,raue Haut,1
RlO8FpM0pC,DL,memory,FB2,FB2_4,Blau,1
RlO8FpM0pC,DL,memory,FB2,FB2_5,Gelbes Horn,1
RlO8FpM0pC,DL,memory,FB2,FB2_6,in Gruppen,1
RlO8FpM0pC,DL,memory,FB2,FB2_7,aufziehen,0
RlO8FpM0pC,DL,mindset,NA,GMS_1,Stimme zu,5
RlO8FpM0pC,DL,mindset,NA,GMS_2,Stimme zu,5
RlO8FpM0pC,DL,mindset,NA,GMS_3,Stimme zu,5
RlO8FpM0pC,DL,nfc,NA,NfC_1,weder noch,3
RlO8FpM0pC,DL,nfc,NA,NfC_10,weder noch,3
RlO8FpM0pC,DL,nfc,NA,NfC_11,eher zutreffend,4
RlO8FpM0pC,DL,nfc,NA,NfC_12,weder noch,3
RlO8FpM0pC,DL,nfc,NA,NfC_13,überhaupt nicht zutreffend,1
RlO8FpM0pC,DL,nfc,NA,NfC_14,eher zutreffend,4
RlO8FpM0pC,DL,nfc,NA,NfC_15,eher nicht zutreffend,2
RlO8FpM0pC,DL,nfc,NA,NfC_16,eher zutreffend,2
RlO8FpM0pC,DL,nfc,NA,NfC_17,eher zutreffend,4
RlO8FpM0pC,DL,nfc,NA,NfC_2,weder noch,3
RlO8FpM0pC,DL,nfc,NA,NfC_3,eher nicht zutreffend,4
RlO8FpM0pC,DL,nfc,NA,NfC_4,eher zutreffend,2
RlO8FpM0pC,DL,nfc,NA,NfC_5,eher zutreffend,2
RlO8FpM0pC,DL,nfc,NA,NfC_6,weder noch,3
RlO8FpM0pC,DL,nfc,NA,NfC_7,sehr zutreffend,1
RlO8FpM0pC,DL,nfc,NA,NfC_8,eher zutreffend,2
RlO8FpM0pC,DL,nfc,NA,NfC_9,eher zutreffend,2
S1HRiSAyC3,DZ,mancheck,NA,MC_0_1,Mittel / Weder schwierig noch leicht,3
S1HRiSAyC3,DZ,mancheck,NA,MC_0_2,Mittel / Weder schwierig noch leicht,3
S1HRiSAyC3,DZ,mancheck,NA,MC_1,Ja,1
S1HRiSAyC3,DZ,memory,FB2,FB2_1,3m,1
S1HRiSAyC3,DZ,memory,FB2,FB2_2,Blumen und Pollen,1
S1HRiSAyC3,DZ,memory,FB2,FB2_3,Warzig,0
S1HRiSAyC3,DZ,memory,FB2,FB2_4,Blau,1
S1HRiSAyC3,DZ,memory,FB2,FB2_5,Hut,0
S1HRiSAyC3,DZ,memory,FB2,FB2_6,Kriechend,0
S1HRiSAyC3,DZ,memory,FB2,FB2_7,Futter suchen,1
S1HRiSAyC3,DZ,mindset,NA,GMS_1,Stimme nicht zu,2
S1HRiSAyC3,DZ,mindset,NA,GMS_2,Stimme nicht zu,2
S1HRiSAyC3,DZ,mindset,NA,GMS_3,Stimme nicht zu,2
S1HRiSAyC3,DZ,nfc,NA,NfC_1,weder noch,3
S1HRiSAyC3,DZ,nfc,NA,NfC_10,weder noch,3
S1HRiSAyC3,DZ,nfc,NA,NfC_11,eher zutreffend,4
S1HRiSAyC3,DZ,nfc,NA,NfC_12,eher nicht zutreffend,4
S1HRiSAyC3,DZ,nfc,NA,NfC_13,weder noch,3
S1HRiSAyC3,DZ,nfc,NA,NfC_14,eher nicht zutreffend,2
S1HRiSAyC3,DZ,nfc,NA,NfC_15,eher zutreffend,4
S1HRiSAyC3,DZ,nfc,NA,NfC_16,eher zutreffend,2
S1HRiSAyC3,DZ,nfc,NA,NfC_17,eher zutreffend,4
S1HRiSAyC3,DZ,nfc,NA,NfC_2,eher zutreffend,4
S1HRiSAyC3,DZ,nfc,NA,NfC_3,eher zutreffend,2
S1HRiSAyC3,DZ,nfc,NA,NfC_4,eher zutreffend,2
S1HRiSAyC3,DZ,nfc,NA,NfC_5,eher zutreffend,2
S1HRiSAyC3,DZ,nfc,NA,NfC_6,eher zutreffend,4
S1HRiSAyC3,DZ,nfc,NA,NfC_7,eher zutreffend,2
S1HRiSAyC3,DZ,nfc,NA,NfC_8,weder noch,3
S1HRiSAyC3,DZ,nfc,NA,NfC_9,eher zutreffend,2
S7cffr4eJe,FT,mancheck,NA,MC_0_1,Leicht,2
S7cffr4eJe,FT,mancheck,NA,MC_0_2,Schwierig,4
S7cffr4eJe,FT,mancheck,NA,MC_1,Ja,1
S7cffr4eJe,FT,memory,FB1,FB1_1,1.60?,0
S7cffr4eJe,FT,memory,FB1,FB1_2,-,0
S7cffr4eJe,FT,memory,FB1,FB1_3,-,0
S7cffr4eJe,FT,memory,FB1,FB1_4,-,0
S7cffr4eJe,FT,memory,FB1,FB1_5,-,0
S7cffr4eJe,FT,memory,FB1,FB1_6,untereinander,0
S7cffr4eJe,FT,memory,FB1,FB1_7,jagen?,0
S7cffr4eJe,FT,mindset,NA,GMS_1,Stimme grösstenteils zu,4
S7cffr4eJe,FT,mindset,NA,GMS_2,Stimme grösstenteils nicht zu,3
S7cffr4eJe,FT,mindset,NA,GMS_3,Stimme grösstenteils zu,4
S7cffr4eJe,FT,nfc,NA,NfC_1,weder noch,3
S7cffr4eJe,FT,nfc,NA,NfC_10,eher zutreffend,4
S7cffr4eJe,FT,nfc,NA,NfC_11,eher zutreffend,4
S7cffr4eJe,FT,nfc,NA,NfC_12,eher nicht zutreffend,4
S7cffr4eJe,FT,nfc,NA,NfC_13,weder noch,3
S7cffr4eJe,FT,nfc,NA,NfC_14,eher zutreffend,4
S7cffr4eJe,FT,nfc,NA,NfC_15,weder noch,3
S7cffr4eJe,FT,nfc,NA,NfC_16,eher nicht zutreffend,4
S7cffr4eJe,FT,nfc,NA,NfC_17,eher zutreffend,4
S7cffr4eJe,FT,nfc,NA,NfC_2,eher zutreffend,4
S7cffr4eJe,FT,nfc,NA,NfC_3,eher nicht zutreffend,4
S7cffr4eJe,FT,nfc,NA,NfC_4,eher nicht zutreffend,4
S7cffr4eJe,FT,nfc,NA,NfC_5,eher nicht zutreffend,4
S7cffr4eJe,FT,nfc,NA,NfC_6,weder noch,3
S7cffr4eJe,FT,nfc,NA,NfC_7,eher nicht zutreffend,4
S7cffr4eJe,FT,nfc,NA,NfC_8,eher nicht zutreffend,4
S7cffr4eJe,FT,nfc,NA,NfC_9,eher nicht zutreffend,4
TI62yKnTgO,DA,mancheck,NA,MC_0_1,Mittel / Weder schwierig noch leicht,3
TI62yKnTgO,DA,mancheck,NA,MC_0_2,Mittel / Weder schwierig noch leicht,3
TI62yKnTgO,DA,mancheck,NA,MC_1,Ja,1
TI62yKnTgO,DA,memory,FB3,FB3_1,60cm,1
TI62yKnTgO,DA,memory,FB3,FB3_2,Ahornrinde,1
TI62yKnTgO,DA,memory,FB3,FB3_3,NA,0
TI62yKnTgO,DA,memory,FB3,FB3_4,Braun,1
TI62yKnTgO,DA,memory,FB3,FB3_6,Orangener Stachel,1
TI62yKnTgO,DA,memory,FB3,FB3_7,NA,0
TI62yKnTgO,DA,memory,FB3,FB3_8,Mit trompeten Lauten,1
TI62yKnTgO,DA,mindset,NA,GMS_1,Stimme grösstenteils nicht zu,3
TI62yKnTgO,DA,mindset,NA,GMS_2,Stimme grösstenteils nicht zu,3
TI62yKnTgO,DA,mindset,NA,GMS_3,Stimme grösstenteils zu,4
TI62yKnTgO,DA,nfc,NA,NfC_1,eher zutreffend,4
TI62yKnTgO,DA,nfc,NA,NfC_10,eher zutreffend,4
TI62yKnTgO,DA,nfc,NA,NfC_11,eher zutreffend,4
TI62yKnTgO,DA,nfc,NA,NfC_12,eher nicht zutreffend,4
TI62yKnTgO,DA,nfc,NA,NfC_13,eher zutreffend,4
TI62yKnTgO,DA,nfc,NA,NfC_14,eher zutreffend,4
TI62yKnTgO,DA,nfc,NA,NfC_15,weder noch,3
TI62yKnTgO,DA,nfc,NA,NfC_16,eher nicht zutreffend,4
TI62yKnTgO,DA,nfc,NA,NfC_17,sehr zutreffend,5
TI62yKnTgO,DA,nfc,NA,NfC_2,eher zutreffend,4
TI62yKnTgO,DA,nfc,NA,NfC_3,eher nicht zutreffend,4
TI62yKnTgO,DA,nfc,NA,NfC_4,eher nicht zutreffend,4
TI62yKnTgO,DA,nfc,NA,NfC_5,eher nicht zutreffend,4
TI62yKnTgO,DA,nfc,NA,NfC_6,eher zutreffend,4
TI62yKnTgO,DA,nfc,NA,NfC_7,eher nicht zutreffend,4
TI62yKnTgO,DA,nfc,NA,NfC_8,weder noch,3
TI62yKnTgO,DA,nfc,NA,NfC_9,eher nicht zutreffend,4
TPXnYuPRUu,DZ,mancheck,NA,MC_0_1,Mittel / Weder schwierig noch leicht,3
TPXnYuPRUu,DZ,mancheck,NA,MC_0_2,Leicht,2
TPXnYuPRUu,DZ,mancheck,NA,MC_1,Ja,1
TPXnYuPRUu,DZ,memory,FB3,FB3_1,60 cm,1
TPXnYuPRUu,DZ,memory,FB3,FB3_2,Weidenrunde,0
TPXnYuPRUu,DZ,memory,FB3,FB3_3,Weich,1
TPXnYuPRUu,DZ,memory,FB3,FB3_4,Braune,1
TPXnYuPRUu,DZ,memory,FB3,FB3_6,Orange Stacheln,1
TPXnYuPRUu,DZ,memory,FB3,FB3_7,Auf ein Haufen,1
TPXnYuPRUu,DZ,memory,FB3,FB3_8,Flötenartig,0
TPXnYuPRUu,DZ,mindset,NA,GMS_1,Stimme grösstenteils zu,4
TPXnYuPRUu,DZ,mindset,NA,GMS_2,Stimme grösstenteils zu,4
TPXnYuPRUu,DZ,mindset,NA,GMS_3,Stimme grösstenteils zu,4
TPXnYuPRUu,DZ,nfc,NA,NfC_1,überhaupt nicht zutreffend,1
TPXnYuPRUu,DZ,nfc,NA,NfC_10,eher nicht zutreffend,2
TPXnYuPRUu,DZ,nfc,NA,NfC_11,eher zutreffend,4
TPXnYuPRUu,DZ,nfc,NA,NfC_12,eher zutreffend,2
TPXnYuPRUu,DZ,nfc,NA,NfC_13,eher nicht zutreffend,2
TPXnYuPRUu,DZ,nfc,NA,NfC_14,eher nicht zutreffend,2
TPXnYuPRUu,DZ,nfc,NA,NfC_15,eher nicht zutreffend,2
TPXnYuPRUu,DZ,nfc,NA,NfC_16,sehr zutreffend,1
TPXnYuPRUu,DZ,nfc,NA,NfC_17,sehr zutreffend,5
TPXnYuPRUu,DZ,nfc,NA,NfC_2,eher nicht zutreffend,2
TPXnYuPRUu,DZ,nfc,NA,NfC_3,eher nicht zutreffend,4
TPXnYuPRUu,DZ,nfc,NA,NfC_4,eher nicht zutreffend,4
TPXnYuPRUu,DZ,nfc,NA,NfC_5,eher nicht zutreffend,4
TPXnYuPRUu,DZ,nfc,NA,NfC_6,eher zutreffend,4
TPXnYuPRUu,DZ,nfc,NA,NfC_7,eher nicht zutreffend,4
TPXnYuPRUu,DZ,nfc,NA,NfC_8,weder noch,3
TPXnYuPRUu,DZ,nfc,NA,NfC_9,eher zutreffend,2
TWBA5zzuf4,DL,mancheck,NA,MC_0_1,Leicht,2
TWBA5zzuf4,DL,mancheck,NA,MC_0_2,Mittel / Weder schwierig noch leicht,3
TWBA5zzuf4,DL,mancheck,NA,MC_1,Nein,0
TWBA5zzuf4,DL,memory,FB1,FB1_1,1.50 meter,1
TWBA5zzuf4,DL,memory,FB1,FB1_2,Von Blättern,1
TWBA5zzuf4,DL,memory,FB1,FB1_3,Raue haut,0
TWBA5zzuf4,DL,memory,FB1,FB1_4,Schwarz,1
TWBA5zzuf4,DL,memory,FB1,FB1_5,Buschig,1
TWBA5zzuf4,DL,memory,FB1,FB1_6,Zischen,1
TWBA5zzuf4,DL,memory,FB1,FB1_7,Futter suchen,1
TWBA5zzuf4,DL,mindset,NA,GMS_1,NA,NA
TWBA5zzuf4,DL,mindset,NA,GMS_2,Stimme grösstenteils zu,4
TWBA5zzuf4,DL,mindset,NA,GMS_3,Stimme grösstenteils zu,4
TWBA5zzuf4,DL,nfc,NA,NfC_1,eher zutreffend,4
TWBA5zzuf4,DL,nfc,NA,NfC_10,weder noch,3
TWBA5zzuf4,DL,nfc,NA,NfC_11,eher zutreffend,4
TWBA5zzuf4,DL,nfc,NA,NfC_12,eher zutreffend,2
TWBA5zzuf4,DL,nfc,NA,NfC_13,eher zutreffend,4
TWBA5zzuf4,DL,nfc,NA,NfC_14,eher zutreffend,4
TWBA5zzuf4,DL,nfc,NA,NfC_15,eher zutreffend,4
TWBA5zzuf4,DL,nfc,NA,NfC_16,eher zutreffend,2
TWBA5zzuf4,DL,nfc,NA,NfC_17,eher zutreffend,4
TWBA5zzuf4,DL,nfc,NA,NfC_2,eher zutreffend,4
TWBA5zzuf4,DL,nfc,NA,NfC_3,eher nicht zutreffend,4
TWBA5zzuf4,DL,nfc,NA,NfC_4,eher nicht zutreffend,4
TWBA5zzuf4,DL,nfc,NA,NfC_5,weder noch,3
TWBA5zzuf4,DL,nfc,NA,NfC_6,eher zutreffend,4
TWBA5zzuf4,DL,nfc,NA,NfC_7,eher nicht zutreffend,4
TWBA5zzuf4,DL,nfc,NA,NfC_8,eher nicht zutreffend,4
TWBA5zzuf4,DL,nfc,NA,NfC_9,weder noch,3
TfLxvMllWi,DL,mancheck,NA,MC_0_1,Mittel / Weder schwierig noch leicht,3
TfLxvMllWi,DL,mancheck,NA,MC_0_2,Schwierig,4
TfLxvMllWi,DL,mancheck,NA,MC_1,Ja,1
TfLxvMllWi,DL,memory,FB1,FB1_1,1.5 Meter,1
TfLxvMllWi,DL,memory,FB1,FB1_2,Grünes Blattgemüse,1
TfLxvMllWi,DL,memory,FB1,FB1_3,Schuppig,1
TfLxvMllWi,DL,memory,FB1,FB1_4,Schwarz,1
TfLxvMllWi,DL,memory,FB1,FB1_5,Buschig und violett,1
TfLxvMllWi,DL,memory,FB1,FB1_6,Zwitschern,1
TfLxvMllWi,DL,memory,FB1,FB1_7,Alleine herum wandern,1
TfLxvMllWi,DL,mindset,NA,GMS_1,Stimme nicht zu,2
TfLxvMllWi,DL,mindset,NA,GMS_2,Stimme nicht zu,2
TfLxvMllWi,DL,mindset,NA,GMS_3,Stimme grösstenteils nicht zu,3
TfLxvMllWi,DL,nfc,NA,NfC_1,eher zutreffend,4
TfLxvMllWi,DL,nfc,NA,NfC_10,eher zutreffend,4
TfLxvMllWi,DL,nfc,NA,NfC_11,eher zutreffend,4
TfLxvMllWi,DL,nfc,NA,NfC_12,eher zutreffend,2
TfLxvMllWi,DL,nfc,NA,NfC_13,eher zutreffend,4
TfLxvMllWi,DL,nfc,NA,NfC_14,eher zutreffend,4
TfLxvMllWi,DL,nfc,NA,NfC_15,eher zutreffend,4
TfLxvMllWi,DL,nfc,NA,NfC_16,eher nicht zutreffend,4
TfLxvMllWi,DL,nfc,NA,NfC_17,sehr zutreffend,5
TfLxvMllWi,DL,nfc,NA,NfC_2,eher zutreffend,4
TfLxvMllWi,DL,nfc,NA,NfC_3,eher nicht zutreffend,4
TfLxvMllWi,DL,nfc,NA,NfC_4,eher nicht zutreffend,4
TfLxvMllWi,DL,nfc,NA,NfC_5,eher nicht zutreffend,4
TfLxvMllWi,DL,nfc,NA,NfC_6,weder noch,3
TfLxvMllWi,DL,nfc,NA,NfC_7,eher nicht zutreffend,4
TfLxvMllWi,DL,nfc,NA,NfC_8,eher nicht zutreffend,4
TfLxvMllWi,DL,nfc,NA,NfC_9,eher zutreffend,2
UoBJyQ59cB,DZ,mancheck,NA,MC_0_1,Mittel / Weder schwierig noch leicht,3
UoBJyQ59cB,DZ,mancheck,NA,MC_0_2,Schwierig,4
UoBJyQ59cB,DZ,mancheck,NA,MC_1,Nein,0
UoBJyQ59cB,DZ,memory,FB2,FB2_1,60 Meter,0
UoBJyQ59cB,DZ,memory,FB2,FB2_2,Fisch und Fleisch,0
UoBJyQ59cB,DZ,memory,FB2,FB2_3,Glatt,0
UoBJyQ59cB,DZ,memory,FB2,FB2_4,Blau,1
UoBJyQ59cB,DZ,memory,FB2,FB2_5,Fell,0
UoBJyQ59cB,DZ,memory,FB2,FB2_6,Langsam,0
UoBJyQ59cB,DZ,memory,FB2,FB2_7,Jagen,0
UoBJyQ59cB,DZ,mindset,NA,GMS_1,Stimme grösstenteils zu,4
UoBJyQ59cB,DZ,mindset,NA,GMS_2,Stimme zu,5
UoBJyQ59cB,DZ,mindset,NA,GMS_3,Stimme zu,5
UoBJyQ59cB,DZ,nfc,NA,NfC_1,eher zutreffend,4
UoBJyQ59cB,DZ,nfc,NA,NfC_10,eher nicht zutreffend,2
UoBJyQ59cB,DZ,nfc,NA,NfC_11,eher zutreffend,4
UoBJyQ59cB,DZ,nfc,NA,NfC_12,eher nicht zutreffend,4
UoBJyQ59cB,DZ,nfc,NA,NfC_13,eher zutreffend,4
UoBJyQ59cB,DZ,nfc,NA,NfC_14,eher zutreffend,4
UoBJyQ59cB,DZ,nfc,NA,NfC_15,eher nicht zutreffend,2
UoBJyQ59cB,DZ,nfc,NA,NfC_16,eher zutreffend,2
UoBJyQ59cB,DZ,nfc,NA,NfC_17,eher zutreffend,4
UoBJyQ59cB,DZ,nfc,NA,NfC_2,weder noch,3
UoBJyQ59cB,DZ,nfc,NA,NfC_3,weder noch,3
UoBJyQ59cB,DZ,nfc,NA,NfC_4,weder noch,3
UoBJyQ59cB,DZ,nfc,NA,NfC_5,eher zutreffend,2
UoBJyQ59cB,DZ,nfc,NA,NfC_6,eher nicht zutreffend,2
UoBJyQ59cB,DZ,nfc,NA,NfC_7,eher zutreffend,2
UoBJyQ59cB,DZ,nfc,NA,NfC_8,eher zutreffend,2
UoBJyQ59cB,DZ,nfc,NA,NfC_9,eher nicht zutreffend,4
V82QMdsxrK,DZ,mancheck,NA,MC_0_1,Leicht,2
V82QMdsxrK,DZ,mancheck,NA,MC_0_2,Mittel / Weder schwierig noch leicht,3
V82QMdsxrK,DZ,mancheck,NA,MC_1,Nein,0
V82QMdsxrK,DZ,memory,FB3,FB3_1,60 cm,1
V82QMdsxrK,DZ,memory,FB3,FB3_2,Blütenblätter,0
V82QMdsxrK,DZ,memory,FB3,FB3_3,Glatte haute,1
V82QMdsxrK,DZ,memory,FB3,FB3_4,Braun,1
V82QMdsxrK,DZ,memory,FB3,FB3_6,Eine Reihe gelber Stachel,1
V82QMdsxrK,DZ,memory,FB3,FB3_7,Auf einem Erdhaufen,1
V82QMdsxrK,DZ,memory,FB3,FB3_8,In trompetenartigen Tönen,1
V82QMdsxrK,DZ,mindset,NA,GMS_1,Stimme voll zu,6
V82QMdsxrK,DZ,mindset,NA,GMS_2,Stimme voll zu,6
V82QMdsxrK,DZ,mindset,NA,GMS_3,Stimme voll zu,6
V82QMdsxrK,DZ,nfc,NA,NfC_1,weder noch,3
V82QMdsxrK,DZ,nfc,NA,NfC_10,eher zutreffend,4
V82QMdsxrK,DZ,nfc,NA,NfC_11,eher nicht zutreffend,2
V82QMdsxrK,DZ,nfc,NA,NfC_12,eher nicht zutreffend,4
V82QMdsxrK,DZ,nfc,NA,NfC_13,eher nicht zutreffend,2
V82QMdsxrK,DZ,nfc,NA,NfC_14,überhaupt nicht zutreffend,1
V82QMdsxrK,DZ,nfc,NA,NfC_15,eher zutreffend,4
V82QMdsxrK,DZ,nfc,NA,NfC_16,eher zutreffend,2
V82QMdsxrK,DZ,nfc,NA,NfC_17,weder noch,3
V82QMdsxrK,DZ,nfc,NA,NfC_2,eher nicht zutreffend,2
V82QMdsxrK,DZ,nfc,NA,NfC_3,eher nicht zutreffend,4
V82QMdsxrK,DZ,nfc,NA,NfC_4,eher nicht zutreffend,4
V82QMdsxrK,DZ,nfc,NA,NfC_5,eher nicht zutreffend,4
V82QMdsxrK,DZ,nfc,NA,NfC_6,weder noch,3
V82QMdsxrK,DZ,nfc,NA,NfC_7,überhaupt nicht zutreffend,5
V82QMdsxrK,DZ,nfc,NA,NfC_8,weder noch,3
V82QMdsxrK,DZ,nfc,NA,NfC_9,eher zutreffend,2
VU7pDAS3qn,DT,mancheck,NA,MC_0_1,Mittel / Weder schwierig noch leicht,3
VU7pDAS3qn,DT,mancheck,NA,MC_0_2,Schwierig,4
VU7pDAS3qn,DT,mancheck,NA,MC_1,Ja,1
VU7pDAS3qn,DT,memory,FB3,FB3_1,1.5m,0
VU7pDAS3qn,DT,memory,FB3,FB3_2,NA,0
VU7pDAS3qn,DT,memory,FB3,FB3_3,Glatt,1
VU7pDAS3qn,DT,memory,FB3,FB3_4,Schwarz,0
VU7pDAS3qn,DT,memory,FB3,FB3_6,Stachel,1
VU7pDAS3qn,DT,memory,FB3,FB3_7,Auf Gras Haufen,1
VU7pDAS3qn,DT,memory,FB3,FB3_8,Tief,1
VU7pDAS3qn,DT,mindset,NA,GMS_1,Stimme zu,5
VU7pDAS3qn,DT,mindset,NA,GMS_2,Stimme zu,5
VU7pDAS3qn,DT,mindset,NA,GMS_3,Stimme zu,5
VU7pDAS3qn,DT,nfc,NA,NfC_1,eher zutreffend,4
VU7pDAS3qn,DT,nfc,NA,NfC_10,weder noch,3
VU7pDAS3qn,DT,nfc,NA,NfC_11,sehr zutreffend,5
VU7pDAS3qn,DT,nfc,NA,NfC_12,eher zutreffend,2
VU7pDAS3qn,DT,nfc,NA,NfC_13,eher zutreffend,4
VU7pDAS3qn,DT,nfc,NA,NfC_14,eher zutreffend,4
VU7pDAS3qn,DT,nfc,NA,NfC_15,eher zutreffend,4
VU7pDAS3qn,DT,nfc,NA,NfC_16,weder noch,3
VU7pDAS3qn,DT,nfc,NA,NfC_17,sehr zutreffend,5
VU7pDAS3qn,DT,nfc,NA,NfC_2,sehr zutreffend,5
VU7pDAS3qn,DT,nfc,NA,NfC_3,weder noch,3
VU7pDAS3qn,DT,nfc,NA,NfC_4,eher nicht zutreffend,4
VU7pDAS3qn,DT,nfc,NA,NfC_5,eher zutreffend,2
VU7pDAS3qn,DT,nfc,NA,NfC_6,eher nicht zutreffend,2
VU7pDAS3qn,DT,nfc,NA,NfC_7,eher nicht zutreffend,4
VU7pDAS3qn,DT,nfc,NA,NfC_8,eher nicht zutreffend,4
VU7pDAS3qn,DT,nfc,NA,NfC_9,weder noch,3
VW6Dh3EvpV,FA,mancheck,NA,MC_0_1,Sehr leicht,1
VW6Dh3EvpV,FA,mancheck,NA,MC_0_2,Mittel / Weder schwierig noch leicht,3
VW6Dh3EvpV,FA,mancheck,NA,MC_1,Ja,1
VW6Dh3EvpV,FA,memory,FB1,FB1_1,60cm,0
VW6Dh3EvpV,FA,memory,FB1,FB1_2,Gras,1
VW6Dh3EvpV,FA,memory,FB1,FB1_3,glatt,0
VW6Dh3EvpV,FA,memory,FB1,FB1_4,Grün,0
VW6Dh3EvpV,FA,memory,FB1,FB1_5,lang,0
VW6Dh3EvpV,FA,memory,FB1,FB1_6,sanft,0
VW6Dh3EvpV,FA,memory,FB1,FB1_7,Nahrung suchen,1
VW6Dh3EvpV,FA,mindset,NA,GMS_1,Stimme zu,5
VW6Dh3EvpV,FA,mindset,NA,GMS_2,Stimme zu,5
