episode_date,show,mix_no,mix,t_s,bpm,key,artist,title,timeskew,frequencyskew,track_no
2026-07-10,Unlimited,1,DJ Functionist Atterday Mix (Part 1 & 2),3000,135.0,842408360,rRoxymore,Dub Me Somewhere,0.00012791157,0.0,13
2026-07-10,Unlimited,1,DJ Functionist Atterday Mix (Part 1 & 2),3030,,842408360,rRoxymore,Dub Me Somewhere,-0.00019222498,-4.029274e-05,13
2026-07-10,Unlimited,1,DJ Functionist Atterday Mix (Part 1 & 2),3060,,842408360,rRoxymore,Dub Me Somewhere,8.571148e-05,-4.029274e-05,13
2026-07-10,Unlimited,1,DJ Functionist Atterday Mix (Part 1 & 2),3090,134.8,842408360,rRoxymore,Dub Me Somewhere,-0.00010430813,0.0,13
2026-07-10,Unlimited,1,DJ Functionist Atterday Mix (Part 1 & 2),3120,,842408360,rRoxymore,Dub Me Somewhere,9.858608e-05,0.0,13
2026-07-10,Unlimited,1,DJ Functionist Atterday Mix (Part 1 & 2),3150,135.0,842408360,rRoxymore,Dub Me Somewhere,-4.5001507e-05,-0.00016111135,13
2026-07-10,Unlimited,1,DJ Functionist Atterday Mix (Part 1 & 2),3180,135.0,842408360,rRoxymore,Dub Me Somewhere,-4.7683716e-07,-0.00012886524,13
2026-07-10,Unlimited,1,DJ Functionist Atterday Mix (Part 1 & 2),3210,135.0,842408360,rRoxymore,Dub Me Somewhere,0.00026988983,-0.00016111135,13
2026-07-10,Unlimited,1,DJ Functionist Atterday Mix (Part 1 & 2),3240,135.0,842408360,rRoxymore,Dub Me Somewhere,2.861023e-05,-8.0525875e-05,13
2026-07-10,Unlimited,1,DJ Functionist Atterday Mix (Part 1 & 2),3270,135.0,842408360,rRoxymore,Dub Me Somewhere,-1.680851e-05,0.0,13
2026-07-10,Unlimited,1,DJ Functionist Atterday Mix (Part 1 & 2),3300,135.0,842408360,rRoxymore,Dub Me Somewhere,-0.00018936396,0.0,13
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),0,,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),30,117.4,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),60,,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),90,117.0,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),120,117.0,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),150,117.0,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),180,,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),210,117.0,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),240,117.0,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),270,,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),300,,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),330,118.4,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),360,119.3,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),390,,43127827,Caetano Veloso,Irene (Remixed),0.008569956,0.014032245,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),420,119.1,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),450,,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),480,119.1,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),510,118.8,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),540,,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),570,,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),600,119.1,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),630,,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),660,,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),690,118.9,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),720,119.1,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),750,118.9,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),780,,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),810,177.5,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),840,,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),870,118.9,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),900,119.1,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),930,119.1,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),960,119.0,60071562,Mario Reyes,"What Ever Turns You on (Club Edit 12"" Mix)",-0.022217631,-0.00026845932,1
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),990,,60071562,Mario Reyes,"What Ever Turns You on (Club Edit 12"" Mix)",-0.03000474,-0.008341968,1
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1020,,60071562,Mario Reyes,"What Ever Turns You on (Club Edit 12"" Mix)",-0.022977352,-0.0007246733,1
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1050,,60071562,Mario Reyes,"What Ever Turns You on (Club Edit 12"" Mix)",-0.022014856,-0.0017383099,1
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1080,,60071562,Mario Reyes,"What Ever Turns You on (Club Edit 12"" Mix)",-0.030130923,-0.008554935,1
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1110,119.1,60071562,Mario Reyes,"What Ever Turns You on (Club Edit 12"" Mix)",-0.030330002,-0.009858429,1
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1140,119.1,60071562,Mario Reyes,"What Ever Turns You on (Club Edit 12"" Mix)",-0.023322344,-0.0016900897,1
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1170,119.2,60071562,Mario Reyes,"What Ever Turns You on (Club Edit 12"" Mix)",-0.022399366,-0.00040262938,1
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1200,119.0,60071562,Mario Reyes,"What Ever Turns You on (Club Edit 12"" Mix)",-0.022137463,0.0,1
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1230,,60071562,Mario Reyes,"What Ever Turns You on (Club Edit 12"" Mix)",-0.022325337,-0.0009201169,1
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1260,119.1,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1290,119.0,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1320,119.1,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1350,119.0,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1380,119.1,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1410,118.0,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1440,,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1470,118.8,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1500,119.1,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1530,119.0,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1560,119.1,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1590,119.0,105924064,Luca Lozano & Mr. Ho,Different Circles (Nicson Remix),-0.024963617,-0.021513045,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1620,119.2,469914080,Theo Kottis,Turning Around,0.0102984905,-0.0010867715,2
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1650,119.1,469914080,Theo Kottis,Turning Around,0.007914901,-0.0015694499,2
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1680,118.8,469914080,Theo Kottis,Turning Around,0.008344173,-0.0010063648,2
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1710,119.3,469914080,Theo Kottis,Turning Around,0.009134293,-0.0014890432,2
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1740,118.9,469914080,Theo Kottis,Turning Around,0.008790493,-0.00048315525,2
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1770,119.1,469914080,Theo Kottis,Turning Around,0.008563399,-0.0013683438,2
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1800,118.9,469914080,Theo Kottis,Turning Around,0.009383798,-0.001408577,2
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1830,119.1,469914080,Theo Kottis,Turning Around,0.008377075,-0.00068444014,2
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1860,118.9,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1890,119.5,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1920,119.0,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1950,119.2,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),1980,118.9,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2010,119.0,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2040,118.9,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2070,119.3,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2100,119.0,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2130,,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2160,119.4,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2190,119.1,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2220,119.0,817997867,"Stixx, Babalwa M & Boohle",Wrong'o,0.044379234,0.036410213,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2250,119.1,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2280,119.1,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2310,,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2340,119.0,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2370,,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2400,,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2430,119.0,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2460,,59466980,Spa Music Institute,Therapeutic Relax Spa,-0.0008121729,-0.00016111135,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2490,124.5,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2520,,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2550,124.9,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2580,125.1,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2610,,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2640,,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2670,172.0,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2700,124.0,878307520,"Made By Pete, Kyozo & Blindsmyth",I Remember (Pete's Other Mix),0.0077904463,-0.0013683438,3
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2730,124.0,878307520,"Made By Pete, Kyozo & Blindsmyth",I Remember (Pete's Other Mix),0.008025527,-0.0016900897,3
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2760,,878307520,"Made By Pete, Kyozo & Blindsmyth",I Remember (Pete's Other Mix),0.008324146,-0.0015292168,3
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2790,124.5,878307520,"Made By Pete, Kyozo & Blindsmyth",I Remember (Pete's Other Mix),0.00813961,-0.0017704964,3
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2820,124.1,856059648,deadmau5,Science (feat. Stevie Appleton),-0.026812673,-0.0003221631,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2850,124.0,358810575,SOD,Cold Ones,-0.008756757,-0.0026277304,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2880,,878307520,"Made By Pete, Kyozo & Blindsmyth",I Remember (Pete's Other Mix),0.008387089,-0.0015694499,3
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2910,124.3,878307520,"Made By Pete, Kyozo & Blindsmyth",I Remember (Pete's Other Mix),0.008321404,-0.0018106699,3
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2940,,870281711,Arpy Brown & Kapote,Only for You,0.008207083,-0.0009661317,4
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),2970,,870281711,Arpy Brown & Kapote,Only for You,0.007516861,-0.0006441474,4
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),3000,,870281711,Arpy Brown & Kapote,Only for You,0.00844264,-0.0013281703,4
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),3030,,870281711,Arpy Brown & Kapote,Only for You,0.0080115795,-0.0003221631,4
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),3060,,870281711,Arpy Brown & Kapote,Only for You,0.007970452,-0.0012879372,4
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),3090,,870281711,Arpy Brown & Kapote,Only for You,0.007649541,-0.00040262938,4
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),3120,,870281711,Arpy Brown & Kapote,Only for You,0.0063233376,-0.0020116568,4
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),3150,,870281711,Arpy Brown & Kapote,Only for You,0.007921219,-0.001241982,4
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),3180,140.0,234771,Vengaboys,48 HOURS,0.015788198,0.023029208,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),3210,140.0,87213338,Darude,Sandstorm,-0.00029164553,0.008303881,5
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),3240,140.0,87213338,Darude,Sandstorm,0.030547142,0.0099077225,5
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),3270,140.0,40329244,Tiësto,Adagio for Strings,0.0006110668,0.0007735491,6
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),3300,140.0,87213338,Darude,Sandstorm,0.02916336,0.00912714,5
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),3330,140.0,40329244,Tiësto,Adagio for Strings,0.0030887127,0.0037659407,6
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),3360,140.0,10044387,Maxx,No More (I Can't Stand It),0.015085697,0.01125896,7
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),3390,140.0,87213338,Darude,Sandstorm,0.027857423,0.009549856,5
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),3420,140.0,20070783,Members of Mayday,Sonic Empire (Short Mix),-0.007217884,0.0061403513,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),3450,139.9,,,,,,
2026-07-10,Unlimited,2,DJ Functionist Atterday Mix (Part 3 & 4),3480,140.2,10044387,Maxx,No More (I Can't Stand It),0.014959216,0.011731505,7
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,0,,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,30,66.7,713058945,The Exaltics,Propaganda DNA (feat. Paris the Black FU) [The Alternate Universe Mix],-0.027012587,-0.027288795,1
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,60,,713058945,The Exaltics,Propaganda DNA (feat. Paris the Black FU) [The Alternate Universe Mix],-0.026712596,-0.027053714,1
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,90,,713058945,The Exaltics,Propaganda DNA (feat. Paris the Black FU) [The Alternate Universe Mix],-0.02712059,-0.027249634,1
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,120,,713058945,The Exaltics,Propaganda DNA (feat. Paris the Black FU) [The Alternate Universe Mix],-0.027257383,-0.027210474,1
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,150,,713058945,The Exaltics,Propaganda DNA (feat. Paris the Black FU) [The Alternate Universe Mix],-0.026788652,-0.027210474,1
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,180,,713058945,The Exaltics,Propaganda DNA (feat. Paris the Black FU) [The Alternate Universe Mix],-0.026862144,-0.027132094,1
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,210,133.5,713058945,The Exaltics,Propaganda DNA (feat. Paris the Black FU) [The Alternate Universe Mix],-0.027316868,-0.027484655,1
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,240,,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,270,,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,300,,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,330,133.3,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,360,,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,390,,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,420,133.3,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,450,133.2,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,480,133.3,238870,Fatboy Slim,Give the Po' Man a Break,0.028211832,0.03184092,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,510,133.3,717383142,James Shinra,Turn It Up,-0.012625515,-0.012645841,2
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,540,133.7,717383142,James Shinra,Turn It Up,-0.012572348,-0.012685597,2
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,570,133.3,717383142,James Shinra,Turn It Up,-0.012512624,-0.012844682,2
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,600,133.2,717383142,James Shinra,Turn It Up,-0.0124412775,-0.012645841,2
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,630,133.3,55586987,Detroit In Effect,Work It,-0.048084438,-0.047869742,3
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,660,,55586987,Detroit In Effect,Work It,-0.04806447,-0.048023105,3
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,690,133.3,143951708,Steve Jackson,The Turbo Hustle,-0.002738893,-0.0024670959,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,720,133.3,55586987,Detroit In Effect,Work It,-0.047827423,-0.047946393,3
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,750,133.3,55586987,Detroit In Effect,Work It,-0.04787028,-0.047831357,3
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,780,133.3,55586987,Detroit In Effect,Work It,-0.047880948,-0.04771632,3
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,810,,845775943,FletchRock,Soft Radiance (feat. Lyssira),0.026684165,-0.005248606,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,840,133.3,852621735,Ertan Koculu & Kaisser bouzriba,Drop,0.042641282,0.04775846,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,870,133.0,633564288,Maddix,Heute Nacht,-0.013039529,-0.0022528172,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,900,133.5,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,930,133.2,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,960,,800221295,BLASTR,Hot Frequency,0.05752957,0.048614025,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,990,,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1020,133.1,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1050,133.2,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1080,,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1110,,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1140,133.7,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1170,133.3,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1200,133.2,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1230,133.3,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1260,66.7,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1290,133.2,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1320,133.5,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1350,133.3,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1380,133.3,702581461,Or:la,Chant,0.0012120008,0.0025808811,4
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1410,,824328689,Or:la,Chant (Christopher Ledger Remix),0.0021389723,0.0019350052,4
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1440,,824328689,Or:la,Chant (Christopher Ledger Remix),0.0024243593,0.00221169,4
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1470,,824328689,Or:la,Chant (Christopher Ledger Remix),0.002431631,0.0021771193,4
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1500,116.7,824328689,Or:la,Chant (Christopher Ledger Remix),0.0024389029,0.0020561218,4
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1530,,824328689,Or:la,Chant (Christopher Ledger Remix),0.0021945238,0.0020964146,4
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1560,,824328689,Or:la,Chant (Christopher Ledger Remix),0.0026298761,0.0021771193,4
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1590,,824328689,Or:la,Chant (Christopher Ledger Remix),0.0022355318,0.0021368265,4
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1620,,824328689,Or:la,Chant (Christopher Ledger Remix),0.0021332502,0.0021771193,4
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1650,,824328689,Or:la,Chant (Christopher Ledger Remix),0.0021864176,0.0020561218,4
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1680,133.2,824328689,Or:la,Chant (Christopher Ledger Remix),0.0018011332,0.0021771193,4
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1710,133.3,823410578,ctrl+opt,Turn It Up,0.0021603107,0.002257824,5
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1740,133.3,823410578,ctrl+opt,Turn It Up,0.00226295,0.0020561218,5
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1770,,823410578,ctrl+opt,Turn It Up,0.0021014214,0.0021771193,5
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1800,133.3,823410578,ctrl+opt,Turn It Up,0.0023941994,0.0021368265,5
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1830,133.3,823410578,ctrl+opt,Turn It Up,0.0023001432,0.0021771193,5
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1860,133.2,823410578,ctrl+opt,Turn It Up,0.002145648,0.0020157099,5
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1890,133.2,641201157,Earth Boys,Destination Heaven,0.042101145,0.035659194,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1920,,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1950,,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,1980,,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2010,,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2040,,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2070,,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2100,,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2130,133.4,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2160,133.2,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2190,,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2220,133.3,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2250,133.6,833951128,PRZ,We Are Space,-0.027893364,-0.027719617,6
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2280,,833951128,PRZ,We Are Space,-0.027214885,-0.027210474,6
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2310,,833951128,PRZ,We Are Space,-0.026780844,-0.026779413,6
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2340,,833951128,PRZ,We Are Space,-0.026935518,-0.027562976,6
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2370,,833951128,PRZ,We Are Space,-0.026999414,-0.027484655,6
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2400,,833951128,PRZ,We Are Space,-0.027012646,-0.027484655,6
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2430,,833951128,PRZ,We Are Space,-0.027053595,-0.027406335,6
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2460,,833951128,PRZ,We Are Space,-0.02715391,-0.027876258,6
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2490,133.2,833951128,PRZ,We Are Space,-0.027112067,-0.027954519,6
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2520,,833951128,PRZ,We Are Space,-0.024307132,-0.03097725,6
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2550,,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2580,,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2610,,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2640,,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2670,133.4,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2700,133.3,,,,,,
2026-07-10,Unlimited,3,DJ Beware Atterday Mix,2730,133.5,821184142,DJ JM,Moov,-0.012555182,-0.012963951,7
