ID,study,position,price,level,order,answers
dwIgBfNbXg,1b,unten,L,L3,3,7
dwIgBfNbXg,1b,unten,L,L4,3,9
dwIgBfNbXg,1b,unten,L,L5,3,9
dwIgBfNbXg,2,oben,A,A2,2,6
dwIgBfNbXg,2,oben,A,A3,2,6
dwIgBfNbXg,2,oben,A,A4,2,4
dwIgBfNbXg,2,oben,A,A5,2,2
Fw5MbOQSKn,1a,oben,L,L1,1,100
Fw5MbOQSKn,1a,oben,L,L2,1,20
Fw5MbOQSKn,1a,oben,L,L3,1,10
Fw5MbOQSKn,1a,oben,L,L4,1,100000
Fw5MbOQSKn,1a,oben,L,L5,1,50
Fw5MbOQSKn,1b,unten,A,A2,3,3
Fw5MbOQSKn,1b,unten,A,A3,3,3
Fw5MbOQSKn,1b,unten,A,A4,3,4
Fw5MbOQSKn,1b,unten,A,A5,3,7
Fw5MbOQSKn,2,unten,A,A1,2,7
Fw5MbOQSKn,2,unten,A,A2,2,8
Fw5MbOQSKn,2,unten,A,A3,2,3
Fw5MbOQSKn,2,unten,A,A4,2,2
Fw5MbOQSKn,2,unten,A,A5,2,2
yZa6tPDPpz,1a,oben,A,A1,2,6
yZa6tPDPpz,1a,oben,A,A2,2,15
yZa6tPDPpz,1a,oben,A,A3,2,2
yZa6tPDPpz,1a,oben,A,A4,2,20
yZa6tPDPpz,1a,oben,A,A5,2,25
yZa6tPDPpz,1b,oben,A,A1,3,7
yZa6tPDPpz,1b,oben,A,A2,3,5
yZa6tPDPpz,1b,oben,A,A3,3,2
yZa6tPDPpz,1b,oben,A,A4,3,9
yZa6tPDPpz,2,oben,A,A1,1,7
yZa6tPDPpz,2,oben,A,A2,1,2
yZa6tPDPpz,2,oben,A,A3,1,8
yZa6tPDPpz,2,oben,A,A4,1,8
yZa6tPDPpz,2,oben,A,A5,1,2
KTaG6ewJcz,1a,oben,L,L1,2,850
KTaG6ewJcz,1a,oben,L,L2,2,25
KTaG6ewJcz,1a,oben,L,L3,2,25
KTaG6ewJcz,1a,oben,L,L4,2,35000
KTaG6ewJcz,1a,oben,L,L5,2,120
KTaG6ewJcz,1b,unten,L,L1,1,8
KTaG6ewJcz,1b,unten,L,L2,1,8
KTaG6ewJcz,1b,unten,L,L3,1,6
KTaG6ewJcz,1b,unten,L,L4,1,8
KTaG6ewJcz,1b,unten,L,L5,1,7
KTaG6ewJcz,2,unten,L,L1,3,2
KTaG6ewJcz,2,unten,L,L2,3,2
KTaG6ewJcz,2,unten,L,L3,3,3
KTaG6ewJcz,2,unten,L,L4,3,1
KTaG6ewJcz,2,unten,L,L5,3,4
gbsOiqud7a,1a,unten,L,L1,3,120
gbsOiqud7a,1a,unten,L,L2,3,38
gbsOiqud7a,1a,unten,L,L3,3,32
gbsOiqud7a,1a,unten,L,L4,3,48000
gbsOiqud7a,1a,unten,L,L5,3,135
gbsOiqud7a,1b,unten,L,L1,2,7
gbsOiqud7a,1b,unten,L,L2,2,7
gbsOiqud7a,1b,unten,L,L3,2,6
gbsOiqud7a,1b,unten,L,L4,2,9
gbsOiqud7a,1b,unten,L,L5,2,7
gbsOiqud7a,2,oben,A,A1,1,3
gbsOiqud7a,2,oben,A,A2,1,8
gbsOiqud7a,2,oben,A,A3,1,8
gbsOiqud7a,2,oben,A,A4,1,3
gbsOiqud7a,2,oben,A,A5,1,3
C2NLWRTyGp,1a,unten,A,A1,1,5
C2NLWRTyGp,1a,unten,A,A2,1,30
C2NLWRTyGp,1a,unten,A,A3,1,6
C2NLWRTyGp,1a,unten,A,A4,1,7
C2NLWRTyGp,1a,unten,A,A5,1,30
C2NLWRTyGp,1b,unten,A,A1,3,3
C2NLWRTyGp,1b,unten,A,A2,3,5
C2NLWRTyGp,1b,unten,A,A3,3,5
C2NLWRTyGp,1b,unten,A,A4,3,3
C2NLWRTyGp,2,unten,L,L1,2,1
C2NLWRTyGp,2,unten,L,L2,2,4
C2NLWRTyGp,2,unten,L,L3,2,4
C2NLWRTyGp,2,unten,L,L4,2,9
C2NLWRTyGp,2,unten,L,L5,2,9
cxa6LYTi1C,1a,unten,L,L1,1,499.5
cxa6LYTi1C,1a,unten,L,L2,1,4.5
cxa6LYTi1C,1a,unten,L,L3,1,19.85
cxa6LYTi1C,1a,unten,L,L4,1,46000
cxa6LYTi1C,1a,unten,L,L5,1,70
cxa6LYTi1C,1b,oben,A,A1,2,7
cxa6LYTi1C,1b,oben,A,A2,2,5
cxa6LYTi1C,1b,oben,A,A4,2,8
cxa6LYTi1C,1b,oben,A,A5,2,6
cxa6LYTi1C,2,oben,L,L1,3,2
cxa6LYTi1C,2,oben,L,L2,3,1
cxa6LYTi1C,2,oben,L,L3,3,8
cxa6LYTi1C,2,oben,L,L4,3,1
cxa6LYTi1C,2,oben,L,L5,3,2
lRKUVFeozG,1a,oben,L,L1,2,4870
lRKUVFeozG,1a,oben,L,L2,2,12
lRKUVFeozG,1a,oben,L,L3,2,14
lRKUVFeozG,1a,oben,L,L4,2,13000
lRKUVFeozG,1a,oben,L,L5,2,40
lRKUVFeozG,1b,oben,A,A1,1,6
lRKUVFeozG,1b,oben,A,A2,1,5
lRKUVFeozG,1b,oben,A,A3,1,7
lRKUVFeozG,1b,oben,A,A4,1,8
lRKUVFeozG,1b,oben,A,A5,1,9
lRKUVFeozG,2,oben,A,A1,3,8
lRKUVFeozG,2,oben,A,A2,3,9
lRKUVFeozG,2,oben,A,A3,3,7
lRKUVFeozG,2,oben,A,A4,3,4
lRKUVFeozG,2,oben,A,A5,3,8
cbFzLKvvnJ,1a,unten,A,A1,3,10
cbFzLKvvnJ,1a,unten,A,A2,3,8
cbFzLKvvnJ,1a,unten,A,A3,3,3
cbFzLKvvnJ,1a,unten,A,A4,3,14
cbFzLKvvnJ,1a,unten,A,A5,3,40
cbFzLKvvnJ,1b,oben,L,L1,1,9
cbFzLKvvnJ,1b,oben,L,L2,1,6
cbFzLKvvnJ,1b,oben,L,L3,1,9
cbFzLKvvnJ,1b,oben,L,L4,1,9
cbFzLKvvnJ,1b,oben,L,L5,1,8
cbFzLKvvnJ,2,unten,L,L1,2,2
cbFzLKvvnJ,2,unten,L,L2,2,2
cbFzLKvvnJ,2,unten,L,L3,2,1
cbFzLKvvnJ,2,unten,L,L4,2,1
cbFzLKvvnJ,2,unten,L,L5,2,1
tL2THjNZ9K,1a,oben,A,A1,2,4.95
tL2THjNZ9K,1a,oben,A,A2,2,10.950000000000001
tL2THjNZ9K,1a,oben,A,A3,2,2.9499999999999997
tL2THjNZ9K,1a,oben,A,A4,2,5.95
tL2THjNZ9K,1a,oben,A,A5,2,14.99
tL2THjNZ9K,1b,unten,A,A1,1,8
tL2THjNZ9K,1b,unten,A,A2,1,9
tL2THjNZ9K,1b,unten,A,A3,1,6
tL2THjNZ9K,1b,unten,A,A4,1,9
tL2THjNZ9K,1b,unten,A,A5,1,9
tL2THjNZ9K,2,oben,A,A1,3,4
tL2THjNZ9K,2,oben,A,A2,3,3
tL2THjNZ9K,2,oben,A,A3,3,6
tL2THjNZ9K,2,oben,A,A4,3,9
tL2THjNZ9K,2,oben,A,A5,3,9
goh0ookhgt,1a,oben,L,L1,1,600
goh0ookhgt,1a,oben,L,L2,1,65
goh0ookhgt,1a,oben,L,L3,1,25
goh0ookhgt,1a,oben,L,L4,1,45000
goh0ookhgt,1a,oben,L,L5,1,45
goh0ookhgt,1b,unten,L,L1,3,9
goh0ookhgt,1b,unten,L,L2,3,5
goh0ookhgt,1b,unten,L,L3,3,7
goh0ookhgt,1b,unten,L,L4,3,9
goh0ookhgt,1b,unten,L,L5,3,9
goh0ookhgt,2,unten,A,A1,2,7
goh0ookhgt,2,unten,A,A2,2,9
goh0ookhgt,2,unten,A,A3,2,6
goh0ookhgt,2,unten,A,A4,2,8
goh0ookhgt,2,unten,A,A5,2,9
RCsLU4MnHI,1a,unten,A,A1,1,12
RCsLU4MnHI,1a,unten,A,A2,1,9
RCsLU4MnHI,1a,unten,A,A3,1,5.5
RCsLU4MnHI,1a,unten,A,A4,1,7
RCsLU4MnHI,1a,unten,A,A5,1,42
RCsLU4MnHI,1b,oben,L,L1,3,9
RCsLU4MnHI,1b,oben,L,L2,3,9
RCsLU4MnHI,1b,oben,L,L3,3,9
RCsLU4MnHI,1b,oben,L,L4,3,9
RCsLU4MnHI,1b,oben,L,L5,3,9
RCsLU4MnHI,2,oben,L,L1,2,1
RCsLU4MnHI,2,oben,L,L2,2,1
RCsLU4MnHI,2,oben,L,L3,2,1
RCsLU4MnHI,2,oben,L,L4,2,1
RCsLU4MnHI,2,oben,L,L5,2,1
qLHjUgbmPa,1a,oben,A,A1,3,8.5
qLHjUgbmPa,1a,oben,A,A2,3,14
qLHjUgbmPa,1a,oben,A,A3,3,9
qLHjUgbmPa,1a,oben,A,A4,3,12
qLHjUgbmPa,1a,oben,A,A5,3,39
qLHjUgbmPa,1b,oben,L,L1,2,9
qLHjUgbmPa,1b,oben,L,L2,2,8
qLHjUgbmPa,1b,oben,L,L3,2,8
qLHjUgbmPa,1b,oben,L,L4,2,9
qLHjUgbmPa,1b,oben,L,L5,2,8
qLHjUgbmPa,2,oben,A,A1,1,6
qLHjUgbmPa,2,oben,A,A2,1,1
qLHjUgbmPa,2,oben,A,A3,1,1
qLHjUgbmPa,2,oben,A,A4,1,6
qLHjUgbmPa,2,oben,A,A5,1,1
udZHrWbMJu,1a,oben,A,A1,2,15
udZHrWbMJu,1a,oben,A,A2,2,10
udZHrWbMJu,1a,oben,A,A3,2,5
udZHrWbMJu,1a,oben,A,A4,2,10
udZHrWbMJu,1a,oben,A,A5,2,30
udZHrWbMJu,1b,unten,L,L1,3,9
udZHrWbMJu,1b,unten,L,L2,3,5
udZHrWbMJu,1b,unten,L,L4,3,9
udZHrWbMJu,1b,unten,L,L5,3,9
udZHrWbMJu,2,unten,L,L1,1,3
udZHrWbMJu,2,unten,L,L2,1,1
udZHrWbMJu,2,unten,L,L3,1,1
udZHrWbMJu,2,unten,L,L4,1,1
udZHrWbMJu,2,unten,L,L5,1,1
zHyP1cqS85,1a,oben,L,L1,2,450
zHyP1cqS85,1a,oben,L,L2,2,8.9
zHyP1cqS85,1a,oben,L,L3,2,25
zHyP1cqS85,1a,oben,L,L4,2,55
zHyP1cqS85,1a,oben,L,L5,2,45
zHyP1cqS85,1b,oben,A,A1,1,3
zHyP1cqS85,1b,oben,A,A2,1,5
zHyP1cqS85,1b,oben,A,A3,1,8
zHyP1cqS85,1b,oben,A,A4,1,8
zHyP1cqS85,1b,oben,A,A5,1,7
zHyP1cqS85,2,unten,A,A1,3,9
zHyP1cqS85,2,unten,A,A2,3,1
zHyP1cqS85,2,unten,A,A3,3,1
zHyP1cqS85,2,unten,A,A4,3,8
zHyP1cqS85,2,unten,A,A5,3,1
hprKKWhYZh,1a,oben,L,L1,1,99
hprKKWhYZh,1a,oben,L,L2,1,10
hprKKWhYZh,1a,oben,L,L3,1,20
hprKKWhYZh,1a,oben,L,L4,1,25000
hprKKWhYZh,1a,oben,L,L5,1,30
hprKKWhYZh,1b,oben,L,L1,3,9
hprKKWhYZh,1b,oben,L,L2,3,9
hprKKWhYZh,1b,oben,L,L3,3,9
hprKKWhYZh,1b,oben,L,L4,3,9
hprKKWhYZh,1b,oben,L,L5,3,9
hprKKWhYZh,2,unten,A,A1,2,2
hprKKWhYZh,2,unten,A,A2,2,6
hprKKWhYZh,2,unten,A,A3,2,4
hprKKWhYZh,2,unten,A,A4,2,6
hprKKWhYZh,2,unten,A,A5,2,4
YEXBOfmxAj,1a,unten,A,A1,1,7
YEXBOfmxAj,1a,unten,A,A2,1,3
YEXBOfmxAj,1a,unten,A,A3,1,2
YEXBOfmxAj,1a,unten,A,A4,1,5
YEXBOfmxAj,1a,unten,A,A5,1,15
YEXBOfmxAj,1b,unten,L,L1,2,8
YEXBOfmxAj,1b,unten,L,L2,2,8
YEXBOfmxAj,1b,unten,L,L3,2,9
YEXBOfmxAj,1b,unten,L,L4,2,9
YEXBOfmxAj,1b,unten,L,L5,2,9
YEXBOfmxAj,2,oben,L,L1,3,9
YEXBOfmxAj,2,oben,L,L2,3,1
YEXBOfmxAj,2,oben,L,L3,3,1
YEXBOfmxAj,2,oben,L,L4,3,1
YEXBOfmxAj,2,oben,L,L5,3,1
yrb3QNYKXK,1a,unten,L,L1,3,150
yrb3QNYKXK,1a,unten,L,L2,3,9
yrb3QNYKXK,1a,unten,L,L3,3,6
yrb3QNYKXK,1a,unten,L,L4,3,20000
yrb3QNYKXK,1a,unten,L,L5,3,25
yrb3QNYKXK,1b,oben,A,A1,1,7
yrb3QNYKXK,1b,oben,A,A2,1,4
yrb3QNYKXK,1b,oben,A,A3,1,3
yrb3QNYKXK,1b,oben,A,A4,1,8
yrb3QNYKXK,1b,oben,A,A5,1,5
yrb3QNYKXK,2,oben,A,A1,2,9
yrb3QNYKXK,2,oben,A,A2,2,8
yrb3QNYKXK,2,oben,A,A3,2,1
yrb3QNYKXK,2,oben,A,A5,2,5
O4UrSoE3yG,1a,oben,L,L1,1,120
O4UrSoE3yG,1a,oben,L,L2,1,20
O4UrSoE3yG,1a,oben,L,L3,1,50
O4UrSoE3yG,1a,oben,L,L4,1,90000
O4UrSoE3yG,1a,oben,L,L5,1,70
O4UrSoE3yG,1b,oben,A,A1,3,8
O4UrSoE3yG,1b,oben,A,A3,3,5
O4UrSoE3yG,1b,oben,A,A4,3,6
O4UrSoE3yG,1b,oben,A,A5,3,5
O4UrSoE3yG,2,oben,A,A1,2,4
O4UrSoE3yG,2,oben,A,A2,2,9
O4UrSoE3yG,2,oben,A,A4,2,9
O4UrSoE3yG,2,oben,A,A5,2,4
kefgzeyVMm,1a,unten,L,L1,2,1200
kefgzeyVMm,1a,unten,L,L2,2,30
kefgzeyVMm,1a,unten,L,L3,2,6
kefgzeyVMm,1a,unten,L,L4,2,20000
kefgzeyVMm,1a,unten,L,L5,2,45
kefgzeyVMm,1b,unten,A,A1,1,8
kefgzeyVMm,1b,unten,A,A2,1,4
kefgzeyVMm,1b,unten,A,A3,1,4
kefgzeyVMm,1b,unten,A,A4,1,6
kefgzeyVMm,1b,unten,A,A5,1,7
kefgzeyVMm,2,unten,A,A1,3,8
kefgzeyVMm,2,unten,A,A2,3,9
kefgzeyVMm,2,unten,A,A3,3,4
kefgzeyVMm,2,unten,A,A4,3,7
kefgzeyVMm,2,unten,A,A5,3,2
fk4PZxlVmU,1a,oben,L,L1,2,250
fk4PZxlVmU,1a,oben,L,L2,2,35
fk4PZxlVmU,1a,oben,L,L3,2,29
fk4PZxlVmU,1a,oben,L,L4,2,29999
fk4PZxlVmU,1a,oben,L,L5,2,120
fk4PZxlVmU,1b,unten,L,L1,1,8
fk4PZxlVmU,1b,unten,L,L2,1,5
fk4PZxlVmU,1b,unten,L,L3,1,9
fk4PZxlVmU,1b,unten,L,L4,1,9
fk4PZxlVmU,1b,unten,L,L5,1,7
fk4PZxlVmU,2,oben,L,L1,3,1
fk4PZxlVmU,2,oben,L,L2,3,1
fk4PZxlVmU,2,oben,L,L3,3,1
fk4PZxlVmU,2,oben,L,L5,3,1
G9aUdEX1rk,1a,unten,A,A1,3,0
G9aUdEX1rk,1a,unten,A,A2,3,3
G9aUdEX1rk,1a,unten,A,A3,3,1
G9aUdEX1rk,1a,unten,A,A4,3,10
G9aUdEX1rk,1a,unten,A,A5,3,30
G9aUdEX1rk,1b,unten,L,L1,1,3
G9aUdEX1rk,1b,unten,L,L2,1,9
G9aUdEX1rk,1b,unten,L,L3,1,6
G9aUdEX1rk,1b,unten,L,L4,1,6
G9aUdEX1rk,1b,unten,L,L5,1,7
G9aUdEX1rk,2,unten,L,L1,2,8
G9aUdEX1rk,2,unten,L,L2,2,9
G9aUdEX1rk,2,unten,L,L3,2,9
G9aUdEX1rk,2,unten,L,L4,2,8
G9aUdEX1rk,2,unten,L,L5,2,9
U1BTRBn9vT,1a,unten,A,A1,3,6
U1BTRBn9vT,1a,unten,A,A2,3,18
U1BTRBn9vT,1a,unten,A,A3,3,2
U1BTRBn9vT,1a,unten,A,A4,3,10
U1BTRBn9vT,1a,unten,A,A5,3,19
U1BTRBn9vT,1b,oben,A,A1,2,9
U1BTRBn9vT,1b,oben,A,A2,2,6
U1BTRBn9vT,1b,oben,A,A3,2,3
U1BTRBn9vT,1b,oben,A,A4,2,9
U1BTRBn9vT,2,unten,A,A1,1,2
U1BTRBn9vT,2,unten,A,A2,1,1
U1BTRBn9vT,2,unten,A,A3,1,1
U1BTRBn9vT,2,unten,A,A4,1,8
U1BTRBn9vT,2,unten,A,A5,1,2
wPG1Xwfe0S,1a,oben,L,L1,1,200
wPG1Xwfe0S,1a,oben,L,L2,1,20
wPG1Xwfe0S,1a,oben,L,L3,1,50
wPG1Xwfe0S,1a,oben,L,L4,1,15000
wPG1Xwfe0S,1a,oben,L,L5,1,100
wPG1Xwfe0S,1b,oben,L,L1,2,9
wPG1Xwfe0S,1b,oben,L,L2,2,7
wPG1Xwfe0S,1b,oben,L,L3,2,9
wPG1Xwfe0S,1b,oben,L,L4,2,9
wPG1Xwfe0S,1b,oben,L,L5,2,9
wPG1Xwfe0S,2,unten,L,L1,3,1
wPG1Xwfe0S,2,unten,L,L2,3,1
wPG1Xwfe0S,2,unten,L,L3,3,1
wPG1Xwfe0S,2,unten,L,L4,3,1
wPG1Xwfe0S,2,unten,L,L5,3,1
WBhxcMYzZV,1a,oben,A,A1,2,10
WBhxcMYzZV,1a,oben,A,A2,2,8
WBhxcMYzZV,1a,oben,A,A3,2,4
WBhxcMYzZV,1a,oben,A,A4,2,35
WBhxcMYzZV,1a,oben,A,A5,2,40
WBhxcMYzZV,1b,unten,A,A1,3,7
WBhxcMYzZV,1b,unten,A,A2,3,5
WBhxcMYzZV,1b,unten,A,A3,3,4
WBhxcMYzZV,1b,unten,A,A4,3,8
WBhxcMYzZV,1b,unten,A,A5,3,6
WBhxcMYzZV,2,unten,A,A1,1,8
WBhxcMYzZV,2,unten,A,A2,1,3
WBhxcMYzZV,2,unten,A,A3,1,3
WBhxcMYzZV,2,unten,A,A4,1,2
WBhxcMYzZV,2,unten,A,A5,1,6
ABfTWpN7zx,1a,unten,A,A1,2,18.9
ABfTWpN7zx,1a,unten,A,A2,2,22.9
ABfTWpN7zx,1a,unten,A,A3,2,6.5
ABfTWpN7zx,1a,unten,A,A4,2,12.9
ABfTWpN7zx,1a,unten,A,A5,2,69.9
ABfTWpN7zx,1b,unten,L,L1,1,6
ABfTWpN7zx,1b,unten,L,L2,1,5
ABfTWpN7zx,1b,unten,L,L3,1,6
ABfTWpN7zx,1b,unten,L,L4,1,9
ABfTWpN7zx,1b,unten,L,L5,1,6
ABfTWpN7zx,2,oben,A,A1,3,9
ABfTWpN7zx,2,oben,A,A2,3,1
ABfTWpN7zx,2,oben,A,A3,3,1
ABfTWpN7zx,2,oben,A,A4,3,3
ABfTWpN7zx,2,oben,A,A5,3,1
WhD9agm6Hy,1a,unten,L,L2,3,30
WhD9agm6Hy,1a,unten,L,L3,3,5
WhD9agm6Hy,1a,unten,L,L4,3,30000
WhD9agm6Hy,1a,unten,L,L5,3,20
WhD9agm6Hy,1b,oben,A,A1,2,7
WhD9agm6Hy,1b,oben,A,A4,2,6
WhD9agm6Hy,1b,oben,A,A5,2,8
WhD9agm6Hy,2,oben,L,L1,1,1
WhD9agm6Hy,2,oben,L,L2,1,1
WhD9agm6Hy,2,oben,L,L3,1,1
WhD9agm6Hy,2,oben,L,L4,1,1
WhD9agm6Hy,2,oben,L,L5,1,2
mEhN5XeiSt,1a,oben,A,A1,2,6.95
mEhN5XeiSt,1a,oben,A,A2,2,9.9
mEhN5XeiSt,1a,oben,A,A3,2,2.3
mEhN5XeiSt,1a,oben,A,A4,2,24.95
mEhN5XeiSt,1a,oben,A,A5,2,79
mEhN5XeiSt,1b,oben,L,L1,3,6
mEhN5XeiSt,1b,oben,L,L2,3,3
mEhN5XeiSt,1b,oben,L,L3,3,5
mEhN5XeiSt,1b,oben,L,L4,3,9
mEhN5XeiSt,1b,oben,L,L5,3,9
mEhN5XeiSt,2,unten,A,A1,1,7
mEhN5XeiSt,2,unten,A,A2,1,1
mEhN5XeiSt,2,unten,A,A3,1,3
mEhN5XeiSt,2,unten,A,A4,1,7
mEhN5XeiSt,2,unten,A,A5,1,4
QDRee0swlF,1a,oben,L,L1,3,600
QDRee0swlF,1a,oben,L,L2,3,20
QDRee0swlF,1a,oben,L,L3,3,30
QDRee0swlF,1a,oben,L,L4,3,300000
QDRee0swlF,1a,oben,L,L5,3,200
QDRee0swlF,1b,unten,A,A1,2,6
QDRee0swlF,1b,unten,A,A2,2,6
QDRee0swlF,1b,unten,A,A4,2,5
QDRee0swlF,1b,unten,A,A5,2,4
QDRee0swlF,2,unten,L,L1,1,2
QDRee0swlF,2,unten,L,L2,1,1
QDRee0swlF,2,unten,L,L3,1,1
QDRee0swlF,2,unten,L,L4,1,1
QDRee0swlF,2,unten,L,L5,1,4
IKa2Frf6EA,1a,unten,L,L1,2,290
IKa2Frf6EA,1a,unten,L,L2,2,40
IKa2Frf6EA,1a,unten,L,L3,2,60
IKa2Frf6EA,1a,unten,L,L4,2,20000
IKa2Frf6EA,1a,unten,L,L5,2,120
IKa2Frf6EA,1b,oben,L,L1,1,1
IKa2Frf6EA,1b,oben,L,L2,1,2
IKa2Frf6EA,1b,oben,L,L3,1,2
IKa2Frf6EA,1b,oben,L,L4,1,7
IKa2Frf6EA,1b,oben,L,L5,1,5
IKa2Frf6EA,2,unten,L,L1,3,1
IKa2Frf6EA,2,unten,L,L2,3,1
IKa2Frf6EA,2,unten,L,L3,3,1
IKa2Frf6EA,2,unten,L,L4,3,1
IKa2Frf6EA,2,unten,L,L5,3,1
tlUvf4HIq5,1a,unten,L,L1,3,300
tlUvf4HIq5,1a,unten,L,L2,3,40
tlUvf4HIq5,1a,unten,L,L3,3,15
tlUvf4HIq5,1a,unten,L,L4,3,150000
tlUvf4HIq5,1a,unten,L,L5,3,200
tlUvf4HIq5,1b,unten,L,L1,2,9
tlUvf4HIq5,1b,unten,L,L2,2,7
tlUvf4HIq5,1b,unten,L,L3,2,8
tlUvf4HIq5,1b,unten,L,L4,2,9
tlUvf4HIq5,1b,unten,L,L5,2,9
tlUvf4HIq5,2,oben,L,L1,1,7
tlUvf4HIq5,2,oben,L,L2,1,1
tlUvf4HIq5,2,oben,L,L3,1,6
tlUvf4HIq5,2,oben,L,L4,1,1
tlUvf4HIq5,2,oben,L,L5,1,2
70kA1pwQAL,1a,unten,A,A1,3,5.9
70kA1pwQAL,1a,unten,A,A2,3,9.8
70kA1pwQAL,1a,unten,A,A3,3,8.7
70kA1pwQAL,1a,unten,A,A4,3,13.5
70kA1pwQAL,1a,unten,A,A5,3,25.9
70kA1pwQAL,1b,oben,A,A1,2,6
70kA1pwQAL,1b,oben,A,A3,2,3
70kA1pwQAL,1b,oben,A,A4,2,6
70kA1pwQAL,1b,oben,A,A5,2,3
70kA1pwQAL,2,oben,A,A1,1,8
70kA1pwQAL,2,oben,A,A2,1,5
70kA1pwQAL,2,oben,A,A3,1,5
70kA1pwQAL,2,oben,A,A4,1,4
70kA1pwQAL,2,oben,A,A5,1,1
wj85PzlmbZ,1a,oben,L,L1,1,1500
wj85PzlmbZ,1a,oben,L,L2,1,50
wj85PzlmbZ,1a,oben,L,L3,1,30
wj85PzlmbZ,1a,oben,L,L4,1,200000
wj85PzlmbZ,1a,oben,L,L5,1,250
wj85PzlmbZ,1b,oben,A,A1,2,7
wj85PzlmbZ,1b,oben,A,A2,2,5
wj85PzlmbZ,1b,oben,A,A3,2,3
wj85PzlmbZ,1b,oben,A,A4,2,6
wj85PzlmbZ,1b,oben,A,A5,2,6
wj85PzlmbZ,2,unten,A,A1,3,6
wj85PzlmbZ,2,unten,A,A2,3,9
wj85PzlmbZ,2,unten,A,A3,3,7
wj85PzlmbZ,2,unten,A,A4,3,6
wj85PzlmbZ,2,unten,A,A5,3,7
6AFVixQxF5,1a,oben,A,A1,1,8
6AFVixQxF5,1a,oben,A,A2,1,4
6AFVixQxF5,1a,oben,A,A3,1,3
6AFVixQxF5,1a,oben,A,A4,1,12
6AFVixQxF5,1a,oben,A,A5,1,28
6AFVixQxF5,1b,unten,L,L1,2,7
6AFVixQxF5,1b,unten,L,L2,2,7
6AFVixQxF5,1b,unten,L,L3,2,9
6AFVixQxF5,1b,unten,L,L4,2,9
6AFVixQxF5,1b,unten,L,L5,2,6
6AFVixQxF5,2,unten,A,A1,3,6
6AFVixQxF5,2,unten,A,A2,3,4
6AFVixQxF5,2,unten,A,A4,3,4
6AFVixQxF5,2,unten,A,A5,3,9
PBHmAJaIdz,1a,oben,A,A1,3,14.9
PBHmAJaIdz,1a,oben,A,A2,3,29
PBHmAJaIdz,1a,oben,A,A3,3,3
PBHmAJaIdz,1a,oben,A,A4,3,5
PBHmAJaIdz,1a,oben,A,A5,3,39
PBHmAJaIdz,1b,unten,A,A1,2,4
PBHmAJaIdz,1b,unten,A,A2,2,4
PBHmAJaIdz,1b,unten,A,A3,2,6
PBHmAJaIdz,1b,unten,A,A4,2,7
PBHmAJaIdz,1b,unten,A,A5,2,7
PBHmAJaIdz,2,oben,L,L1,1,2
PBHmAJaIdz,2,oben,L,L2,1,3
PBHmAJaIdz,2,oben,L,L3,1,1
PBHmAJaIdz,2,oben,L,L4,1,1
PBHmAJaIdz,2,oben,L,L5,1,2
EVcJtLbk3j,1a,unten,L,L1,1,700
EVcJtLbk3j,1a,unten,L,L2,1,9
EVcJtLbk3j,1a,unten,L,L3,1,25
EVcJtLbk3j,1a,unten,L,L4,1,80000
EVcJtLbk3j,1a,unten,L,L5,1,60
EVcJtLbk3j,1b,unten,L,L1,3,9
EVcJtLbk3j,1b,unten,L,L4,3,9
EVcJtLbk3j,1b,unten,L,L5,3,9
EVcJtLbk3j,2,unten,L,L1,2,9
EVcJtLbk3j,2,unten,L,L2,2,2
EVcJtLbk3j,2,unten,L,L3,2,1
EVcJtLbk3j,2,unten,L,L4,2,1
EVcJtLbk3j,2,unten,L,L5,2,1
26FteJkMAC,1a,oben,L,L1,2,1500
26FteJkMAC,1a,oben,L,L2,2,8
26FteJkMAC,1a,oben,L,L3,2,20
26FteJkMAC,1a,oben,L,L4,2,75000
26FteJkMAC,1a,oben,L,L5,2,50
26FteJkMAC,1b,oben,L,L1,1,9
26FteJkMAC,1b,oben,L,L2,1,9
26FteJkMAC,1b,oben,L,L3,1,7
26FteJkMAC,1b,oben,L,L4,1,9
26FteJkMAC,1b,oben,L,L5,1,8
26FteJkMAC,2,unten,A,A1,3,9
26FteJkMAC,2,unten,A,A2,3,9
26FteJkMAC,2,unten,A,A3,3,8
26FteJkMAC,2,unten,A,A4,3,9
26FteJkMAC,2,unten,A,A5,3,7
CAeD0SYik4,1a,unten,A,A1,3,15
CAeD0SYik4,1a,unten,A,A2,3,20
CAeD0SYik4,1a,unten,A,A3,3,5
CAeD0SYik4,1a,unten,A,A4,3,15
CAeD0SYik4,1a,unten,A,A5,3,40
CAeD0SYik4,1b,oben,A,A1,2,7
CAeD0SYik4,1b,oben,A,A2,2,3
CAeD0SYik4,1b,oben,A,A3,2,2
CAeD0SYik4,1b,oben,A,A4,2,8
CAeD0SYik4,2,oben,L,L1,1,1
CAeD0SYik4,2,oben,L,L3,1,1
CAeD0SYik4,2,oben,L,L4,1,1
CAeD0SYik4,2,oben,L,L5,1,2
dAG4x9l9fA,1a,oben,A,A1,1,5
dAG4x9l9fA,1a,oben,A,A2,1,1
dAG4x9l9fA,1a,oben,A,A3,1,0.5
dAG4x9l9fA,1a,oben,A,A4,1,9.950000000000001
dAG4x9l9fA,1a,oben,A,A5,1,65
dAG4x9l9fA,1b,unten,A,A1,3,5
